start_date,day_of_week,hour_of_day,member_casual,rideable_type,total_rides,avg_duration
2020-12-20,Sunday   ,2,member,electric_bike,4,10.60
2020-12-20,Sunday   ,3,casual,electric_bike,3,20.11
2020-12-20,Sunday   ,3,member,electric_bike,5,12.54
2020-12-20,Sunday   ,4,casual,classic_bike,4,10.65
2020-12-20,Sunday   ,4,casual,electric_bike,3,17.02
2020-12-20,Sunday   ,4,member,classic_bike,6,8.46
2020-12-20,Sunday   ,4,member,electric_bike,2,3.39
2020-12-20,Sunday   ,5,casual,classic_bike,3,13.36
2020-12-20,Sunday   ,5,casual,electric_bike,4,19.63
2020-12-20,Sunday   ,5,member,classic_bike,15,7.63
2020-12-20,Sunday   ,5,member,electric_bike,13,18.02
2020-12-20,Sunday   ,6,casual,classic_bike,3,17.66
2020-12-20,Sunday   ,6,casual,electric_bike,5,17.18
2020-12-20,Sunday   ,6,member,classic_bike,21,12.02
2020-12-20,Sunday   ,6,member,electric_bike,12,36.41
2020-12-20,Sunday   ,7,casual,classic_bike,3,22.81
2020-12-20,Sunday   ,7,casual,docked_bike,2,12.54
2020-12-20,Sunday   ,7,casual,electric_bike,8,69.43
2020-12-20,Sunday   ,7,member,classic_bike,30,14.28
2020-12-20,Sunday   ,7,member,electric_bike,28,11.36
2020-12-20,Sunday   ,8,casual,classic_bike,10,16.26
2020-12-20,Sunday   ,8,casual,docked_bike,7,96.29
2020-12-20,Sunday   ,8,casual,electric_bike,5,15.41
2020-12-20,Sunday   ,8,member,classic_bike,54,13.68
2020-12-20,Sunday   ,8,member,electric_bike,38,10.77
2020-12-20,Sunday   ,9,casual,classic_bike,28,25.83
2020-12-20,Sunday   ,9,casual,docked_bike,4,19.03
2020-12-20,Sunday   ,9,casual,electric_bike,18,8.91
2020-12-20,Sunday   ,9,member,classic_bike,80,12.06
2020-12-20,Sunday   ,9,member,electric_bike,38,9.62
2020-12-20,Sunday   ,10,casual,classic_bike,28,24.25
2020-12-20,Sunday   ,10,casual,docked_bike,11,20.95
2020-12-20,Sunday   ,10,casual,electric_bike,33,18.42
2020-12-20,Sunday   ,10,member,classic_bike,135,13.71
2020-12-20,Sunday   ,10,member,electric_bike,74,13.04
2020-12-20,Sunday   ,11,casual,classic_bike,51,23.92
2020-12-20,Sunday   ,11,casual,docked_bike,21,44.54
2020-12-20,Sunday   ,11,casual,electric_bike,42,13.79
2020-12-20,Sunday   ,11,member,classic_bike,157,14.20
2020-12-20,Sunday   ,11,member,electric_bike,98,11.72
2020-12-20,Sunday   ,12,casual,classic_bike,72,24.24
2020-12-20,Sunday   ,12,casual,docked_bike,24,25.53
2020-12-20,Sunday   ,12,casual,electric_bike,42,21.31
2020-12-20,Sunday   ,12,member,classic_bike,164,14.77
2020-12-20,Sunday   ,12,member,electric_bike,90,15.14
2020-12-20,Sunday   ,13,casual,classic_bike,82,32.26
2020-12-20,Sunday   ,13,casual,docked_bike,33,56.99
2020-12-20,Sunday   ,13,casual,electric_bike,60,22.98
2020-12-20,Sunday   ,13,member,classic_bike,190,14.31
2020-12-20,Sunday   ,13,member,electric_bike,88,13.35
2020-12-20,Sunday   ,14,casual,classic_bike,68,35.63
2020-12-20,Sunday   ,14,casual,docked_bike,25,90.45
2020-12-20,Sunday   ,14,casual,electric_bike,49,30.03
2020-12-20,Sunday   ,14,member,classic_bike,226,16.18
2020-12-20,Sunday   ,14,member,electric_bike,95,16.12
2020-12-20,Sunday   ,15,casual,classic_bike,85,27.51
2020-12-20,Sunday   ,15,casual,docked_bike,27,246.42
2020-12-20,Sunday   ,15,casual,electric_bike,75,17.82
2020-12-20,Sunday   ,15,member,classic_bike,250,15.90
2020-12-20,Sunday   ,15,member,electric_bike,108,13.97
2020-12-20,Sunday   ,16,casual,classic_bike,36,54.67
2020-12-20,Sunday   ,16,casual,docked_bike,7,78.13
2020-12-20,Sunday   ,16,casual,electric_bike,53,20.33
2020-12-20,Sunday   ,16,member,classic_bike,165,13.66
2020-12-20,Sunday   ,16,member,electric_bike,80,15.28
2020-12-20,Sunday   ,17,casual,classic_bike,23,84.70
2020-12-20,Sunday   ,17,casual,docked_bike,24,53.14
2020-12-20,Sunday   ,17,casual,electric_bike,40,19.93
2020-12-20,Sunday   ,17,member,classic_bike,120,13.30
2020-12-20,Sunday   ,17,member,electric_bike,78,14.10
2020-12-20,Sunday   ,18,casual,classic_bike,24,14.54
2020-12-20,Sunday   ,18,casual,docked_bike,3,54.08
2020-12-20,Sunday   ,18,casual,electric_bike,32,17.75
2020-12-20,Sunday   ,18,member,classic_bike,92,12.99
2020-12-20,Sunday   ,18,member,electric_bike,70,14.01
2020-12-20,Sunday   ,19,casual,classic_bike,12,11.98
2020-12-20,Sunday   ,19,casual,docked_bike,3,65.55
2020-12-20,Sunday   ,19,casual,electric_bike,22,16.10
2020-12-20,Sunday   ,19,member,classic_bike,65,12.00
2020-12-20,Sunday   ,19,member,electric_bike,38,13.13
2020-12-20,Sunday   ,20,casual,classic_bike,9,59.41
2020-12-20,Sunday   ,20,casual,docked_bike,10,107.02
2020-12-20,Sunday   ,20,casual,electric_bike,15,10.94
2020-12-20,Sunday   ,20,member,classic_bike,41,16.49
2020-12-20,Sunday   ,20,member,electric_bike,22,20.07
2020-12-20,Sunday   ,21,casual,classic_bike,5,15.55
2020-12-20,Sunday   ,21,casual,docked_bike,7,22.36
2020-12-20,Sunday   ,21,casual,electric_bike,13,16.33
2020-12-20,Sunday   ,21,member,classic_bike,24,7.91
2020-12-20,Sunday   ,21,member,electric_bike,21,5.74
2020-12-20,Sunday   ,22,casual,classic_bike,4,15.74
2020-12-20,Sunday   ,22,casual,docked_bike,1,22.93
2020-12-20,Sunday   ,22,casual,electric_bike,4,10.12
2020-12-20,Sunday   ,22,member,classic_bike,14,19.62
2020-12-20,Sunday   ,22,member,electric_bike,11,12.85
2020-12-20,Sunday   ,23,casual,classic_bike,3,34.45
2020-12-20,Sunday   ,23,casual,docked_bike,1,3.95
2020-12-20,Sunday   ,23,casual,electric_bike,11,15.67
2020-12-20,Sunday   ,23,member,classic_bike,13,11.48
2020-12-20,Sunday   ,23,member,electric_bike,9,5.97
2020-12-21,Monday   ,0,casual,classic_bike,3,150.26
2020-12-21,Monday   ,0,casual,electric_bike,7,16.86
2020-12-21,Monday   ,0,member,classic_bike,9,12.61
2020-12-21,Monday   ,0,member,electric_bike,3,15.15
2020-12-21,Monday   ,1,casual,classic_bike,2,19.13
2020-12-21,Monday   ,1,casual,electric_bike,5,15.79
2020-12-21,Monday   ,1,member,classic_bike,2,11.44
2020-12-21,Monday   ,1,member,electric_bike,2,10.15
2020-12-21,Monday   ,2,casual,electric_bike,1,4.13
2020-12-21,Monday   ,2,member,classic_bike,1,34.73
2020-12-21,Monday   ,2,member,electric_bike,3,18.97
2020-12-21,Monday   ,3,casual,classic_bike,1,29.98
2020-12-21,Monday   ,3,casual,electric_bike,3,10.37
2020-12-21,Monday   ,3,member,classic_bike,1,12.92
2020-12-21,Monday   ,3,member,electric_bike,1,6.02
2020-12-21,Monday   ,4,casual,classic_bike,1,41.03
2020-12-21,Monday   ,4,casual,electric_bike,3,8.06
2020-12-21,Monday   ,4,member,classic_bike,5,11.19
2020-12-21,Monday   ,4,member,electric_bike,2,5.58
2020-12-21,Monday   ,5,casual,classic_bike,3,10.61
2020-12-21,Monday   ,5,casual,electric_bike,1,9.55
2020-12-21,Monday   ,5,member,classic_bike,28,9.73
2020-12-21,Monday   ,5,member,electric_bike,12,8.70
2020-12-21,Monday   ,6,casual,classic_bike,8,13.80
2020-12-21,Monday   ,6,casual,electric_bike,11,11.60
2020-12-21,Monday   ,6,member,classic_bike,82,10.86
2020-12-21,Monday   ,6,member,electric_bike,31,8.25
2020-12-21,Monday   ,7,casual,classic_bike,12,10.88
2020-12-21,Monday   ,7,casual,docked_bike,3,59.42
2020-12-21,Monday   ,7,casual,electric_bike,13,11.05
2020-12-21,Monday   ,7,member,classic_bike,124,11.06
2020-12-21,Monday   ,7,member,electric_bike,69,12.05
2020-12-21,Monday   ,8,casual,classic_bike,16,13.05
2020-12-21,Monday   ,8,casual,docked_bike,2,65.93
2020-12-21,Monday   ,8,casual,electric_bike,17,23.68
2020-12-21,Monday   ,8,member,classic_bike,160,11.46
2020-12-21,Monday   ,8,member,electric_bike,78,10.38
2020-12-21,Monday   ,9,casual,classic_bike,15,12.31
2020-12-21,Monday   ,9,casual,docked_bike,4,29.23
2020-12-21,Monday   ,9,casual,electric_bike,21,15.68
2020-12-21,Monday   ,9,member,classic_bike,137,11.34
2020-12-21,Monday   ,9,member,electric_bike,53,10.98
2020-12-21,Monday   ,10,casual,classic_bike,21,26.21
2020-12-21,Monday   ,10,casual,docked_bike,4,25.62
2020-12-21,Monday   ,10,casual,electric_bike,22,18.92
2020-12-21,Monday   ,10,member,classic_bike,115,11.87
2020-12-21,Monday   ,10,member,electric_bike,70,10.46
2020-12-21,Monday   ,11,casual,classic_bike,31,23.34
2020-12-21,Monday   ,11,casual,docked_bike,6,54.02
2020-12-21,Monday   ,11,casual,electric_bike,31,14.35
2020-12-21,Monday   ,11,member,classic_bike,155,13.56
2020-12-21,Monday   ,11,member,electric_bike,66,15.33
2020-12-21,Monday   ,12,casual,classic_bike,46,21.64
2020-12-21,Monday   ,12,casual,docked_bike,23,27.44
2020-12-21,Monday   ,12,casual,electric_bike,37,15.10
2020-12-21,Monday   ,12,member,classic_bike,159,11.76
2020-12-21,Monday   ,12,member,electric_bike,96,12.01
2020-12-21,Monday   ,13,casual,classic_bike,49,32.31
2020-12-21,Monday   ,13,casual,docked_bike,25,41.76
2020-12-21,Monday   ,13,casual,electric_bike,45,22.33
2020-12-21,Monday   ,13,member,classic_bike,185,20.45
2020-12-21,Monday   ,13,member,electric_bike,94,12.49
2020-12-21,Monday   ,14,casual,classic_bike,54,27.36
2020-12-21,Monday   ,14,casual,docked_bike,20,39.00
2020-12-21,Monday   ,14,casual,electric_bike,48,16.56
2020-12-21,Monday   ,14,member,classic_bike,179,14.58
2020-12-21,Monday   ,14,member,electric_bike,82,11.80
2020-12-21,Monday   ,15,casual,classic_bike,37,21.77
2020-12-21,Monday   ,15,casual,docked_bike,15,214.21
2020-12-21,Monday   ,15,casual,electric_bike,44,19.80
2020-12-21,Monday   ,15,member,classic_bike,180,14.47
2020-12-21,Monday   ,15,member,electric_bike,97,11.04
2020-12-21,Monday   ,16,casual,classic_bike,51,16.56
2020-12-21,Monday   ,16,casual,docked_bike,17,32.61
2020-12-21,Monday   ,16,casual,electric_bike,36,14.70
2020-12-21,Monday   ,16,member,classic_bike,207,14.07
2020-12-21,Monday   ,16,member,electric_bike,126,11.50
2020-12-21,Monday   ,17,casual,classic_bike,32,67.03
2020-12-21,Monday   ,17,casual,docked_bike,11,163.81
2020-12-21,Monday   ,17,casual,electric_bike,40,14.90
2020-12-21,Monday   ,17,member,classic_bike,227,12.22
2020-12-21,Monday   ,17,member,electric_bike,134,13.52
2020-12-21,Monday   ,18,casual,classic_bike,25,16.25
2020-12-21,Monday   ,18,casual,docked_bike,8,18.73
2020-12-21,Monday   ,18,casual,electric_bike,29,16.54
2020-12-21,Monday   ,18,member,classic_bike,132,10.89
2020-12-21,Monday   ,18,member,electric_bike,90,11.24
2020-12-21,Monday   ,19,casual,classic_bike,21,16.28
2020-12-21,Monday   ,19,casual,docked_bike,1,15.92
2020-12-21,Monday   ,19,casual,electric_bike,24,13.05
2020-12-21,Monday   ,19,member,classic_bike,88,10.82
2020-12-21,Monday   ,19,member,electric_bike,57,11.60
2020-12-21,Monday   ,20,casual,classic_bike,7,13.83
2020-12-21,Monday   ,20,casual,docked_bike,4,76.05
2020-12-21,Monday   ,20,casual,electric_bike,12,12.39
2020-12-21,Monday   ,20,member,classic_bike,60,11.80
2020-12-21,Monday   ,20,member,electric_bike,24,10.12
2020-12-21,Monday   ,21,casual,classic_bike,3,10.54
2020-12-21,Monday   ,21,casual,docked_bike,3,340.93
2020-12-21,Monday   ,21,casual,electric_bike,12,37.01
2020-12-21,Monday   ,21,member,classic_bike,29,12.82
2020-12-21,Monday   ,21,member,electric_bike,22,9.66
2020-12-21,Monday   ,22,casual,classic_bike,6,11.73
2020-12-21,Monday   ,22,casual,docked_bike,1,16.57
2020-12-21,Monday   ,22,casual,electric_bike,12,11.56
2020-12-21,Monday   ,22,member,classic_bike,26,13.04
2020-12-21,Monday   ,22,member,electric_bike,14,8.62
2020-12-21,Monday   ,23,casual,classic_bike,1,6.63
2020-12-21,Monday   ,23,casual,electric_bike,13,11.83
2020-12-21,Monday   ,23,member,classic_bike,13,13.44
2020-12-21,Monday   ,23,member,electric_bike,6,9.53
2020-12-22,Tuesday  ,0,casual,classic_bike,5,33.21
2020-12-22,Tuesday  ,0,casual,electric_bike,6,11.89
2020-12-22,Tuesday  ,0,member,classic_bike,4,5.49
2020-12-22,Tuesday  ,0,member,electric_bike,2,14.28
2020-12-22,Tuesday  ,1,casual,electric_bike,2,3.87
2020-12-22,Tuesday  ,1,member,classic_bike,6,11.33
2020-12-22,Tuesday  ,1,member,electric_bike,1,1.85
2020-12-22,Tuesday  ,2,casual,electric_bike,4,14.09
2020-12-22,Tuesday  ,2,member,classic_bike,3,10.02
2020-12-22,Tuesday  ,2,member,electric_bike,3,14.20
2020-12-22,Tuesday  ,3,casual,electric_bike,1,7.25
2020-12-22,Tuesday  ,3,member,classic_bike,2,10.24
2020-12-22,Tuesday  ,4,casual,classic_bike,1,11.92
2020-12-22,Tuesday  ,4,casual,electric_bike,3,24.16
2020-12-22,Tuesday  ,4,member,classic_bike,5,7.50
2020-12-22,Tuesday  ,4,member,electric_bike,5,6.24
2020-12-22,Tuesday  ,5,casual,classic_bike,4,9.16
2020-12-22,Tuesday  ,5,casual,electric_bike,4,9.59
2020-12-22,Tuesday  ,5,member,classic_bike,33,11.42
2020-12-22,Tuesday  ,5,member,electric_bike,14,12.58
2020-12-22,Tuesday  ,6,casual,classic_bike,7,9.55
2020-12-22,Tuesday  ,6,casual,electric_bike,7,13.55
2020-12-22,Tuesday  ,6,member,classic_bike,86,12.86
2020-12-22,Tuesday  ,6,member,electric_bike,38,11.01
2020-12-22,Tuesday  ,7,casual,classic_bike,8,20.69
2020-12-22,Tuesday  ,7,casual,docked_bike,1,4.90
2020-12-22,Tuesday  ,7,casual,electric_bike,17,16.44
2020-12-22,Tuesday  ,7,member,classic_bike,133,13.00
2020-12-22,Tuesday  ,7,member,electric_bike,65,11.88
2020-12-22,Tuesday  ,8,casual,classic_bike,18,11.91
2020-12-22,Tuesday  ,8,casual,docked_bike,4,106.80
2020-12-22,Tuesday  ,8,casual,electric_bike,12,13.71
2020-12-22,Tuesday  ,8,member,classic_bike,158,10.96
2020-12-22,Tuesday  ,8,member,electric_bike,71,11.01
2020-12-22,Tuesday  ,9,casual,classic_bike,18,27.91
2020-12-22,Tuesday  ,9,casual,docked_bike,8,47.73
2020-12-22,Tuesday  ,9,casual,electric_bike,10,12.74
2020-12-22,Tuesday  ,9,member,classic_bike,114,12.73
2020-12-22,Tuesday  ,9,member,electric_bike,50,11.35
2020-12-22,Tuesday  ,10,casual,classic_bike,28,21.72
2020-12-22,Tuesday  ,10,casual,docked_bike,4,21.99
2020-12-22,Tuesday  ,10,casual,electric_bike,24,17.43
2020-12-22,Tuesday  ,10,member,classic_bike,125,13.24
2020-12-22,Tuesday  ,10,member,electric_bike,61,12.63
2020-12-22,Tuesday  ,11,casual,classic_bike,47,26.48
2020-12-22,Tuesday  ,11,casual,docked_bike,16,29.37
2020-12-22,Tuesday  ,11,casual,electric_bike,28,16.59
2020-12-22,Tuesday  ,11,member,classic_bike,149,11.49
2020-12-22,Tuesday  ,11,member,electric_bike,74,13.81
2020-12-22,Tuesday  ,12,casual,classic_bike,50,57.93
2020-12-22,Tuesday  ,12,casual,docked_bike,13,25.58
2020-12-22,Tuesday  ,12,casual,electric_bike,44,16.07
2020-12-22,Tuesday  ,12,member,classic_bike,181,13.75
2020-12-22,Tuesday  ,12,member,electric_bike,88,11.39
2020-12-22,Tuesday  ,13,casual,classic_bike,34,23.87
2020-12-22,Tuesday  ,13,casual,docked_bike,15,32.79
2020-12-22,Tuesday  ,13,casual,electric_bike,46,14.65
2020-12-22,Tuesday  ,13,member,classic_bike,161,14.48
2020-12-22,Tuesday  ,13,member,electric_bike,99,10.82
2020-12-22,Tuesday  ,14,casual,classic_bike,38,29.67
2020-12-22,Tuesday  ,14,casual,docked_bike,13,25.37
2020-12-22,Tuesday  ,14,casual,electric_bike,40,19.17
2020-12-22,Tuesday  ,14,member,classic_bike,188,12.68
2020-12-22,Tuesday  ,14,member,electric_bike,88,11.64
2020-12-22,Tuesday  ,15,casual,classic_bike,38,21.08
2020-12-22,Tuesday  ,15,casual,docked_bike,10,27.82
2020-12-22,Tuesday  ,15,casual,electric_bike,42,15.47
2020-12-22,Tuesday  ,15,member,classic_bike,244,16.64
2020-12-22,Tuesday  ,15,member,electric_bike,90,12.64
2020-12-22,Tuesday  ,16,casual,classic_bike,55,21.29
2020-12-22,Tuesday  ,16,casual,docked_bike,21,22.27
2020-12-22,Tuesday  ,16,casual,electric_bike,38,13.36
2020-12-22,Tuesday  ,16,member,classic_bike,242,17.60
2020-12-22,Tuesday  ,16,member,electric_bike,128,12.13
2020-12-22,Tuesday  ,17,casual,classic_bike,39,22.28
2020-12-22,Tuesday  ,17,casual,docked_bike,3,11.75
2020-12-22,Tuesday  ,17,casual,electric_bike,36,15.07
2020-12-22,Tuesday  ,17,member,classic_bike,223,13.09
2020-12-22,Tuesday  ,17,member,electric_bike,124,11.94
2020-12-22,Tuesday  ,18,casual,classic_bike,31,27.29
2020-12-22,Tuesday  ,18,casual,docked_bike,9,158.03
2020-12-22,Tuesday  ,18,casual,electric_bike,37,13.21
2020-12-22,Tuesday  ,18,member,classic_bike,173,11.18
2020-12-22,Tuesday  ,18,member,electric_bike,95,12.63
2020-12-22,Tuesday  ,19,casual,classic_bike,15,25.93
2020-12-22,Tuesday  ,19,casual,docked_bike,6,45.90
2020-12-22,Tuesday  ,19,casual,electric_bike,13,10.36
2020-12-22,Tuesday  ,19,member,classic_bike,104,14.32
2020-12-22,Tuesday  ,19,member,electric_bike,56,11.63
2020-12-22,Tuesday  ,20,casual,classic_bike,16,13.87
2020-12-22,Tuesday  ,20,casual,docked_bike,10,35.99
2020-12-22,Tuesday  ,20,casual,electric_bike,20,17.22
2020-12-22,Tuesday  ,20,member,classic_bike,76,12.37
2020-12-22,Tuesday  ,20,member,electric_bike,58,14.23
2020-12-22,Tuesday  ,21,casual,classic_bike,7,25.41
2020-12-22,Tuesday  ,21,casual,docked_bike,4,23.44
2020-12-22,Tuesday  ,21,casual,electric_bike,13,8.98
2020-12-22,Tuesday  ,21,member,classic_bike,21,11.97
2020-12-22,Tuesday  ,21,member,electric_bike,21,14.28
2020-12-22,Tuesday  ,22,casual,classic_bike,7,22.63
2020-12-22,Tuesday  ,22,casual,docked_bike,1,17.83
2020-12-22,Tuesday  ,22,casual,electric_bike,13,15.93
2020-12-22,Tuesday  ,22,member,classic_bike,23,32.81
2020-12-22,Tuesday  ,22,member,electric_bike,20,14.53
2020-12-22,Tuesday  ,23,casual,classic_bike,7,15.79
2020-12-22,Tuesday  ,23,casual,docked_bike,1,6.22
2020-12-22,Tuesday  ,23,casual,electric_bike,5,7.87
2020-12-22,Tuesday  ,23,member,classic_bike,13,6.82
2020-12-22,Tuesday  ,23,member,electric_bike,12,12.26
2020-12-23,Wednesday,0,casual,classic_bike,4,38.36
2020-12-23,Wednesday,0,casual,electric_bike,4,7.94
2020-12-23,Wednesday,0,member,classic_bike,8,7.74
2020-12-23,Wednesday,0,member,electric_bike,10,8.40
2020-12-23,Wednesday,1,casual,classic_bike,4,19.53
2020-12-23,Wednesday,1,casual,docked_bike,1,17.78
2020-12-23,Wednesday,1,casual,electric_bike,2,7.95
2020-12-23,Wednesday,1,member,classic_bike,7,10.65
2020-12-23,Wednesday,1,member,electric_bike,1,35.37
2020-12-23,Wednesday,2,casual,classic_bike,2,96.82
2020-12-23,Wednesday,2,casual,electric_bike,6,6.80
2020-12-23,Wednesday,2,member,classic_bike,4,80.51
2020-12-23,Wednesday,2,member,electric_bike,1,5.93
2020-12-23,Wednesday,3,casual,electric_bike,1,6.05
2020-12-23,Wednesday,3,member,classic_bike,4,12.37
2020-12-23,Wednesday,4,casual,electric_bike,1,17.47
2020-12-23,Wednesday,4,member,classic_bike,10,9.09
2020-12-23,Wednesday,4,member,electric_bike,2,5.48
2020-12-23,Wednesday,5,casual,classic_bike,3,70.11
2020-12-23,Wednesday,5,casual,docked_bike,1,25.08
2020-12-23,Wednesday,5,casual,electric_bike,3,11.47
2020-12-23,Wednesday,5,member,classic_bike,26,12.96
2020-12-23,Wednesday,5,member,electric_bike,12,9.48
2020-12-23,Wednesday,6,casual,classic_bike,7,10.29
2020-12-23,Wednesday,6,casual,docked_bike,1,24.28
2020-12-23,Wednesday,6,casual,electric_bike,11,11.69
2020-12-23,Wednesday,6,member,classic_bike,75,11.85
2020-12-23,Wednesday,6,member,electric_bike,26,12.41
2020-12-23,Wednesday,7,casual,classic_bike,12,10.88
2020-12-23,Wednesday,7,casual,docked_bike,2,25.11
2020-12-23,Wednesday,7,casual,electric_bike,15,16.70
2020-12-23,Wednesday,7,member,classic_bike,102,12.19
2020-12-23,Wednesday,7,member,electric_bike,52,12.04
2020-12-23,Wednesday,8,casual,classic_bike,19,29.76
2020-12-23,Wednesday,8,casual,docked_bike,2,22.53
2020-12-23,Wednesday,8,casual,electric_bike,14,13.04
2020-12-23,Wednesday,8,member,classic_bike,142,15.42
2020-12-23,Wednesday,8,member,electric_bike,56,10.81
2020-12-23,Wednesday,9,casual,classic_bike,18,13.68
2020-12-23,Wednesday,9,casual,docked_bike,5,14.20
2020-12-23,Wednesday,9,casual,electric_bike,27,16.79
2020-12-23,Wednesday,9,member,classic_bike,117,11.98
2020-12-23,Wednesday,9,member,electric_bike,49,12.08
2020-12-23,Wednesday,10,casual,classic_bike,31,23.88
2020-12-23,Wednesday,10,casual,docked_bike,14,37.41
2020-12-23,Wednesday,10,casual,electric_bike,23,20.13
2020-12-23,Wednesday,10,member,classic_bike,137,11.58
2020-12-23,Wednesday,10,member,electric_bike,68,11.50
2020-12-23,Wednesday,11,casual,classic_bike,37,34.83
2020-12-23,Wednesday,11,casual,docked_bike,12,25.01
2020-12-23,Wednesday,11,casual,electric_bike,29,20.66
2020-12-23,Wednesday,11,member,classic_bike,184,20.07
2020-12-23,Wednesday,11,member,electric_bike,71,11.02
2020-12-23,Wednesday,12,casual,classic_bike,42,29.98
2020-12-23,Wednesday,12,casual,docked_bike,21,32.38
2020-12-23,Wednesday,12,casual,electric_bike,39,23.43
2020-12-23,Wednesday,12,member,classic_bike,187,11.05
2020-12-23,Wednesday,12,member,electric_bike,80,11.83
2020-12-23,Wednesday,13,casual,classic_bike,49,49.80
2020-12-23,Wednesday,13,casual,docked_bike,21,81.11
2020-12-23,Wednesday,13,casual,electric_bike,47,21.34
2020-12-23,Wednesday,13,member,classic_bike,238,13.93
2020-12-23,Wednesday,13,member,electric_bike,125,12.33
2020-12-23,Wednesday,14,casual,classic_bike,42,18.13
2020-12-23,Wednesday,14,casual,docked_bike,14,24.00
2020-12-23,Wednesday,14,casual,electric_bike,57,20.08
2020-12-23,Wednesday,14,member,classic_bike,221,15.12
2020-12-23,Wednesday,14,member,electric_bike,125,12.93
2020-12-23,Wednesday,15,casual,classic_bike,56,27.07
2020-12-23,Wednesday,15,casual,docked_bike,17,26.76
2020-12-23,Wednesday,15,casual,electric_bike,74,17.03
2020-12-23,Wednesday,15,member,classic_bike,224,14.21
2020-12-23,Wednesday,15,member,electric_bike,114,12.42
2020-12-23,Wednesday,16,casual,classic_bike,31,18.98
2020-12-23,Wednesday,16,casual,docked_bike,10,15.57
2020-12-23,Wednesday,16,casual,electric_bike,55,16.47
2020-12-23,Wednesday,16,member,classic_bike,205,14.38
2020-12-23,Wednesday,16,member,electric_bike,98,14.29
2020-12-23,Wednesday,17,casual,classic_bike,15,22.95
2020-12-23,Wednesday,17,casual,docked_bike,3,12.13
2020-12-23,Wednesday,17,casual,electric_bike,30,11.35
2020-12-23,Wednesday,17,member,classic_bike,158,11.00
2020-12-23,Wednesday,17,member,electric_bike,62,11.70
2020-12-23,Wednesday,18,casual,classic_bike,11,16.49
2020-12-23,Wednesday,18,casual,docked_bike,3,7.89
2020-12-23,Wednesday,18,casual,electric_bike,15,15.94
2020-12-23,Wednesday,18,member,classic_bike,83,12.55
2020-12-23,Wednesday,18,member,electric_bike,47,10.43
2020-12-23,Wednesday,19,casual,classic_bike,11,15.95
2020-12-23,Wednesday,19,casual,electric_bike,17,12.20
2020-12-23,Wednesday,19,member,classic_bike,75,12.27
2020-12-23,Wednesday,19,member,electric_bike,39,10.24
2020-12-23,Wednesday,20,casual,classic_bike,2,11.57
2020-12-23,Wednesday,20,casual,docked_bike,9,17.98
2020-12-23,Wednesday,20,casual,electric_bike,13,9.80
2020-12-23,Wednesday,20,member,classic_bike,53,12.19
2020-12-23,Wednesday,20,member,electric_bike,27,11.20
2020-12-23,Wednesday,21,casual,classic_bike,2,15.74
2020-12-23,Wednesday,21,casual,docked_bike,2,6.97
2020-12-23,Wednesday,21,casual,electric_bike,11,13.11
2020-12-23,Wednesday,21,member,classic_bike,31,11.46
2020-12-23,Wednesday,21,member,electric_bike,31,12.54
2020-12-23,Wednesday,22,casual,classic_bike,3,19.54
2020-12-23,Wednesday,22,casual,docked_bike,4,17.63
2020-12-23,Wednesday,22,casual,electric_bike,5,10.40
2020-12-23,Wednesday,22,member,classic_bike,11,5.16
2020-12-23,Wednesday,22,member,electric_bike,13,9.50
2020-12-23,Wednesday,23,casual,classic_bike,2,5.57
2020-12-23,Wednesday,23,casual,electric_bike,6,9.24
2020-12-23,Wednesday,23,member,classic_bike,7,15.12
2020-12-23,Wednesday,23,member,electric_bike,3,4.75
2020-12-24,Thursday ,0,casual,classic_bike,1,19.10
2020-12-24,Thursday ,0,casual,electric_bike,4,12.93
2020-12-24,Thursday ,0,member,classic_bike,6,254.78
2020-12-24,Thursday ,0,member,electric_bike,3,5.30
2020-12-24,Thursday ,1,casual,classic_bike,4,114.68
2020-12-24,Thursday ,1,casual,electric_bike,2,8.47
2020-12-24,Thursday ,1,member,classic_bike,2,12.08
2020-12-24,Thursday ,1,member,electric_bike,3,7.16
2020-12-24,Thursday ,2,casual,electric_bike,1,15.53
2020-12-24,Thursday ,2,member,classic_bike,1,5.60
2020-12-24,Thursday ,2,member,electric_bike,3,8.80
2020-12-24,Thursday ,3,casual,electric_bike,1,21.77
2020-12-24,Thursday ,3,member,classic_bike,4,6.65
2020-12-24,Thursday ,4,casual,classic_bike,1,12.35
2020-12-24,Thursday ,4,casual,electric_bike,4,16.52
2020-12-24,Thursday ,4,member,classic_bike,4,9.78
2020-12-24,Thursday ,4,member,electric_bike,3,3.72
2020-12-24,Thursday ,5,casual,electric_bike,1,4.47
2020-12-24,Thursday ,5,member,classic_bike,13,8.51
2020-12-24,Thursday ,5,member,electric_bike,10,7.57
2020-12-24,Thursday ,6,casual,classic_bike,1,32.57
2020-12-24,Thursday ,6,casual,electric_bike,3,15.01
2020-12-24,Thursday ,6,member,classic_bike,30,12.21
2020-12-24,Thursday ,6,member,electric_bike,14,8.79
2020-12-24,Thursday ,7,casual,classic_bike,1,14.58
2020-12-24,Thursday ,7,casual,electric_bike,3,11.45
2020-12-24,Thursday ,7,member,classic_bike,49,9.76
2020-12-24,Thursday ,7,member,electric_bike,20,9.22
2020-12-24,Thursday ,8,casual,classic_bike,4,24.77
2020-12-24,Thursday ,8,casual,docked_bike,2,6.93
